-11.147,5.9923,1
15.831,0.97591,1
9.4691,0.80907,1
-10.464,8.5275,1
-0.10753,14.357,1
-10.436,7.6011,1
3.3649,-9.8528,1
14.995,-5.9251,1
7.7307,12.806,1
6.3444,13.273,1
-10.323,-5.1413,1
-3.8984,6.3183,1
-2.7306,6.888,1
-12.038,3.0736,1
-0.43277,7.9398,1
-8.9311,9.7394,1
-8.9063,-7.3179,1
10.937,10.657,1
11.253,10.45,1
4.599,7.4017,1
-10.991,7.3156,1
-3.8336,13.326,1
15.641,3.1227,1
-4.3907,5.3012,1
13.79,7.4929,1
-11.257,6.7081,1
-5.3015,4.4751,1
-9.6327,-6.8731,1
15.779,1.2477,1
-4.3629,-10.131,1
-6.4578,-9.486,1
9.2915,12.173,1
9.2663,2.7036,1
-4.4603,-3.084,1
15.866,-4.2346,1
-9.0108,10.207,1
-4.9179,-9.823,1
-5.6069,12.396,1
6.3169,13.576,1
12.713,-10.556,1
15.991,-3.0129,1
14.815,-7.2977,1
15.04,-5.5194,1
2.8181,7.8313,1
15.78,-2.4277,1
-3.881,6.3196,1
-5.4092,12.686,1
2.9266,14.49,1
4.8858,-9.0646,1
12.589,8.6637,1
9.4136,-2.5516,1
11.216,10.715,1
8.0964,-5.773,1
-9.926,-6.3373,1
15.38,3.9075,1
14.453,-7.6084,1
11.283,10.613,1
4.5449,13.882,1
15.738,2.403,1
15.733,0.70216,1
9.0249,-3.8609,1
14.992,-6.0772,1
-11.949,4.7244,1
13.164,7.8485,1
-12.024,4.4992,1
-12.21,2.1318,1
12.288,-11.072,1
4.6055,13.98,1
-0.70242,14.371,1
14.875,-6.3215,1
9.9351,-0.87068,1
15.187,-5.4465,1
2.068,-10.37,1
9.6203,-1.9767,1
-8.8194,-7.5597,1
-7.72,10.811,1
2.7533,14.25,1
15.881,-3.6196,1
4.077,7.9115,1
2.8937,8.1554,1
14.847,-7.2655,1
15.259,-6.0564,1
9.1411,2.8205,1
6.8128,13.515,1
16.087,-1.7945,1
-12.324,1.7364,1
7.9774,13.033,1
14.878,-6.5782,1
-11.757,5.0876,1
11.723,9.7123,1
-8.3661,10.368,1
-8.5098,10.584,1
9.434,1.4504,1
-11.865,4.9023,1
-9.2813,-7.0195,1
-7.4877,-8.6068,1
13.45,8.1107,1
13.54,7.4467,1
6.0004,13.475,1
-7.1499,11.246,1
4.2584,14.025,1
-10.153,8.4384,1
3.5932,14.002,1
13.626,-8.893,1
9.4841,-3.5498,1
2.1899,-10.306,1
5.3541,6.7794,1
13.094,-9.5585,1
-6.2778,12.189,1
-5.9823,12.577,1
5.0345,13.86,1
-4.9403,13.258,1
9.5482,1.8609,1
-3.3915,13.748,1
-11.479,6.2379,1
13.42,7.6874,1
12.746,8.5246,1
-2.4421,-4.1289,1
-0.63319,14.027,1
1.835,14.558,1
6.2198,-8.3124,1
4.0002,14.166,1
-8.6678,-7.4485,1
2.7033,14.151,1
-12.096,-0.095871,1
-6.1193,-9.5417,1
-11.904,3.6931,1
-11.948,3.8964,1
8.0022,4.9455,1
-3.5417,6.5122,1
13.688,7.3835,1
-11.791,-2.7643,1
3.4456,-10.088,1
-10.754,-5.1282,1
12.427,9.1197,1
15.043,4.8132,1
-8.4271,10.396,1
6.2316,-8.3227,1
-5.9866,0.034637,1
14.966,-6.0152,1
16.104,-0.33001,1
8.4465,-5.6481,1
15.854,0.4234,1
-12.439,0.008011,1
-0.18389,7.8824,1
0.67829,14.202,1
-10.671,7.2164,1
-10.215,8.4151,1
-8.6207,10.284,1
11.614,9.9647,1
8.6751,3.2426,1
14.272,-8.0494,1
-11.316,5.8798,1
-9.1846,9.7695,1
7.3273,-7.2027,1
-2.6164,13.755,1
1.6839,7.9909,1
-3.1996,13.919,1
11.54,9.8347,1
-2.8086,6.8368,1
15.522,2.5938,1
-12.489,2.0647,1
9.299,12.212,1
-3.5454,13.353,1
-9.2382,-6.8087,1
7.3147,-7.4604,1
-2.6078,14.164,1
14.775,-7.4802,1
5.416,14.009,1
5.6268,13.623,1
15.776,-2.853,1
16.079,-1.0083,1
9.1171,2.7622,1
7.412,-6.758,1
-1.8393,7.6476,1
14.796,5.3146,1
-4.5285,5.4197,1
9.5337,11.941,1
-11.859,-2.7942,1
3.442,14.298,1
9.6947,1.042,1
-0.002747,-10.709,1
-12.076,3.4335,1
-12.485,2.7455,1
-4.7747,12.896,1
-11.334,-4.3674,1
15.924,-0.77139,1
14.762,-6.8436,1
4.9631,13.824,1
-10.023,8.7473,1
13.502,-9.2275,1
15.734,-2.0353,1
5.4719,7.2587,1
8.2021,12.49,1
-0.46165,-11.013,1
2.083,-10.467,1
1.6159,14.297,1
-4.1174,-10.256,1
15.811,-0.22084,1
16.032,0.48469,1
3.5712,7.6518,1
4.0773,7.6534,1
9.7719,0.66156,1
-1.5801,14.029,1
8.8297,12.413,1
-8.7413,10.09,1
-4.2253,-3.3398,1
15.435,-4.1227,1
15.687,0.75637,1
-7.4792,-8.5468,1
-12.433,1.7604,1
-8.5092,-7.346,1
14.877,5.69,1
1.3212,-10.703,1
15.443,2.7916,1
-2.4103,13.901,1
-4.254,5.605,1
-0.51363,-10.774,1
5.4159,13.907,1
3.7569,14.241,1
-2.4305,13.889,1
-8.4635,-7.7674,1
11.938,-11.431,1
-2.069,13.939,1
-10.587,8.0179,1
12.365,-11.017,1
0.83606,8.2899,1
-5.8586,12.695,1
-12.312,0.99285,1
-3.9748,5.9123,1
-12.494,2.1882,1
10.699,10.878,1
-5.1487,12.883,1
-0.88028,7.8844,1
-5.6121,-9.5642,1
10.617,10.914,1
5.4857,7.0308,1
-10.595,7.9448,1
14.958,-6.3935,1
2.7321,14.476,1
14.097,-8.5981,1
-8.0285,10.912,1
2.5902,-10.326,1
-4.0592,5.9129,1
-0.56636,7.9363,1
-6.5995,12.112,1
13.355,8.3486,1
9.813,0.73831,1
3.0315,14.378,1
-12.411,2.815,1
-11.386,-3.4733,1
13.613,-9.2248,1
0.06242,14.441,1
-0.98265,7.952,1
11.537,10.385,1
9.4084,-3.9505,1
15.731,-1.6087,1
9.415,11.915,1
1.8023,14.366,1
-0.34044,14.144,1
14.638,6.0378,1
-1.1233,7.9001,1
-6.182,1.3296,1
15.926,1.9486,1
8.6855,3.1603,1
16.131,-0.89038,1
-11.922,-0.95348,1
4.2313,14.051,1
0.9958,14.539,1
0.68623,-10.846,1
11.011,-12.23,1
0.93681,14.254,1
16.007,-2.9596,1
-10.791,-4.7597,1
14.016,-8.4037,1
6.8775,13.279,1
8.0121,4.4914,1
7.7626,5.0638,1
-11.59,-3.3829,1
-12.317,2.2544,1
13.809,-8.5761,1
15.375,3.6165,1
8.8353,-4.1132,1
-11.321,-3.2196,1
-10.265,-5.5314,1
-4.1721,13.153,1
12.138,9.6523,1
-5.8287,12.302,1
-4.179,-10.12,1
14.725,4.9799,1
9.7291,0.66449,1
-12.31,1.395,1
4.7234,-9.3936,1
11.18,-12.158,1
15.447,-4.0236,1
11.267,-11.819,1
-9.2348,-6.4678,1
15.996,-0.01353,1
-12.138,0.65,1
-2.451,7.3456,1
4.7872,7.3378,1
2.0006,-10.596,1
-3.3482,13.547,1
-8.4146,10.551,1
5.5485,-8.7082,1
-12.286,0.83253,1
-5.7157,2.7365,1
-6.7767,12.12,1
6.35,6.645,1
15.853,1.5385,1
16.05,-0.36764,1
-4.7721,12.949,1
-3.233,-3.7469,1
-12.137,0.28502,1
-7.4062,11.153,1
15.445,3.8231,1
14.834,4.7898,1
-4.9331,12.711,1
4.8236,-8.9295,1
2.5951,-10.124,1
-6.0749,2.8915,1
-6.1108,1.5751,1
-0.52239,8.1188,1
2.9733,14.322,1
-3.6404,13.697,1
2.6618,7.9667,1
3.1048,14.415,1
9.2822,1.2747,1
8.6805,-4.9148,1
13.023,-10.118,1
-12.141,4.5499,1
0.62677,-10.679,1
-2.7902,13.691,1
-0.5155,-10.696,1
-4.9054,13.294,1
11.612,9.9743,1
9.9663,11.367,1
7.4349,-7.0896,1
-3.0158,-10.787,1
-3.1256,6.8952,1
12.401,-10.744,1
-5.2547,-1.7761,1
