370.88,1060,1
477.86,979.4,1
449.3,925.85,1
367.1,717.57,1
367.61,736.79,1
432.72,731.57,1
630.61,1155.9,1
566.85,1245.8,1
615.03,1062.7,1
376.49,766.13,1
610.8,903.99,1
386.87,798.47,1
306.51,1403.3,1
308.87,1017.8,1
571.63,942.2,1
547.67,946.32,1
255.56,1058.7,1
626.44,1126.8,1
396.96,910.4,1
415.63,1348.6,1
620.02,993.95,1
280.23,1091.4,1
620.02,993.95,1
520.45,1031.7,1
360.43,1037.8,1
366.19,828.12,1
681.45,1030.1,1
407.11,801.67,1
691.11,1225.3,1
504.66,1056,1
505.02,1021.9,1
263.45,799.3,1
406.34,912.62,1
376.84,884.05,1
963.5,2150.1,1
846,2245.4,1
459.71,1196,1
331.61,830.98,1
393.11,860.45,1
400.51,749.41,1
407.46,988.79,1
365.23,821.94,1
368.48,988.94,1
304.02,882.74,1
373.48,798.37,1
263.45,799.3,1
474.66,1230.2,1
429.68,822.53,1
406.16,987.54,1
706.02,2207.6,1
276.57,843.37,1
534.15,1039.7,1
716.68,2105.8,1
706.02,2207.6,1
600.36,1137.7,1
465.84,907.98,1
517.07,1009.8,1
489.84,1037.1,1
660.05,1263.9,1
514.56,998.74,1
459.77,1144.1,1
482.63,996.93,1
514.8,1114.8,1
571.63,942.2,1
523.87,996.8,1
259.11,889.46,1
411.74,852.62,1
677.25,1122.2,1
540.23,1058.8,1
304.47,838.29,1
567.76,1344,1
751.28,988.99,1
376.84,884.05,1
616.48,965.89,1
392.34,975.32,1
426.67,958.73,1
331.99,822.82,1
313.82,1193.3,1
337.63,872.49,1
455.02,920.01,1
306.86,852.22,1
548.6,1298.1,1
956.83,1910.7,1
500,1500,1
432.74,929.56,1
515.13,869.62,1
435.74,925.31,1
450.46,825.62,1
308.87,1017.8,1
383.18,813.78,1
484.43,927.83,1
616.49,2188.8,1
444.67,993.08,1
461.8,871.65,1
575.3,1111.9,1
465.7,917.71,1
454.16,836.6,1
289.05,982.68,1
405.79,839.9,1
379.98,781.8,1
455.7,1004.7,1
956.83,1910.7,1
516.54,1256.1,1
442.78,858.01,1
366.93,1219.3,1
489.84,1037.1,1
660.05,1263.9,1
354.47,831.31,1
304.02,882.74,1
947.08,2208.2,1
404.1,787.16,1
578.36,1018.6,1
432.72,731.57,1
459.82,929.45,1
519.53,951.33,1
734.36,1157.8,1
396.16,775.58,1
578.36,1018.6,1
424.41,777.77,1
500,1500,1
604.29,1107.8,1
534.15,1039.7,1
505.02,1021.9,1
572.14,1056,1
389.27,838.29,1
620.15,1100.6,1
334.88,856.52,1
406.16,987.54,1
450.49,893.05,1
399.67,744.1,1
367.67,875.06,1
308.87,1017.8,1
356.83,907.81,1
456.57,920.21,1
304.02,882.74,1
287.84,829.48,1
936.02,1717.4,1
596.63,950.98,1
485,949.06,1
465.84,907.98,1
392.34,975.32,1
559.69,977.3,1
620.02,993.95,1
451.78,1085.9,1
348.2,974.75,1
588.91,989.16,1
429.68,822.53,1
536.79,912.1,1
552.78,1001.7,1
451.8,933.37,1
309.68,872.97,1
312.67,768.15,1
846,2245.4,1
375.32,924.42,1
500,1500,1
584.18,1048.9,1
287.43,833.95,1
691.11,1225.3,1
409.4,832.39,1
439.96,882.77,1
332.09,778.14,1
458.78,928.01,1
552.66,994.32,1
402.38,1035.2,1
360.43,1037.8,1
552.67,1013.6,1
431.06,850.34,1
337.63,872.49,1
519.53,951.33,1
500,1500,1
486.67,1175.5,1
485,949.06,1
533.47,1034.7,1
475.35,989.13,1
223.06,908.28,1
386.69,1484.2,1
607.52,1214.6,1
439.98,634.06,1
477.34,915.94,1
376.49,766.13,1
363.77,793.89,1
363.87,913.55,1
397.93,719.7,1
455.7,1004.7,1
522.25,949.31,1
347.84,903.95,1
517.83,966.9,1
447.95,957.73,1
